text,stress_level,stress_score,age,gender,text_length,word_count,stress_level_encoded
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,84.50489046964643,65,M,78,17,3
i feel calm and peaceful. i don't know what to do.,Low,18.23715278380334,61,Other,50,11,0
i can't cope with the pressure anymore. seeking help.,High,54.89444964208865,32,M,53,9,2
the stress is overwhelming and affecting my health. seeking help.,High,51.50668475723902,30,F,65,10,2
i'm sleeping well and feeling energized. seeking help.,Low,14.576152775589769,69,F,54,8,0
i feel a bit overwhelmed with responsibilities. i don't know what to do.,Moderate,40.6452042667808,53,F,72,13,1
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,74.41813096656448,42,F,90,18,2
work is balanced and i have time for hobbies. seeking help.,Low,25.782473798417676,48,Other,59,11,0
i feel somewhat anxious about upcoming deadlines. i don't know what to do.,Moderate,41.34624439257807,53,F,74,13,1
i can't sleep at all and feel like i'm falling apart. seeking help.,Critical,84.3377420759597,59,Other,67,13,3
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,95.47972148566976,26,F,82,15,3
everything is going well at work.,Low,5.243203284821315,59,M,33,6,0
life has been pretty manageable lately. need advice.,Low,9.061815055043851,53,Other,52,8,0
i'm constantly worried and can't focus on anything. i don't know what to do.,High,69.16640338001015,50,Other,76,14,2
everything feels hopeless and i'm struggling daily. how can i improve this?,High,55.88088962004962,51,M,75,12,2
i feel good and relaxed today. seeking help.,Low,5.353378956833163,32,Other,44,8,0
my mind keeps racing and i feel trapped.,High,65.94901983289925,31,M,40,8,2
i'm having panic attacks and anxiety episodes. need advice.,High,53.54435983817755,24,M,59,9,2
i'm constantly worried and can't focus on anything.,High,60.70499037314037,66,Other,51,8,2
the stress is unbearable and i need immediate help. how can i improve this?,Critical,95.46767642798082,43,F,75,14,3
everything feels hopeless and i'm struggling daily. how can i improve this?,High,69.31556818623457,57,M,75,12,2
i feel completely helpless and don't know what to do.,Critical,85.02969785097457,23,M,53,10,3
i can't cope with the pressure anymore. i don't know what to do.,High,62.97649477270676,22,Other,64,13,2
my mind keeps racing and i feel trapped. i don't know what to do.,High,72.00197718903645,20,F,65,14,2
everything is going well at work. i don't know what to do.,Low,9.990057391745935,40,F,58,12,0
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,44.61301020478492,25,F,65,10,1
i feel exhausted and depressed all the time. seeking help.,High,74.04164339887033,48,Other,58,10,2
everything is going well at work.,Low,2.9002934894015886,33,M,33,6,0
i feel worried about several things. seeking help.,Moderate,39.49773087012437,40,Other,50,8,1
life has been pretty manageable lately. how can i improve this?,Low,22.115406750217293,18,M,63,11,0
i feel exhausted and depressed all the time. i don't know what to do.,High,65.589642200069,25,Other,69,14,2
i'm having constant panic attacks and can't function. how can i improve this?,Critical,95.6516907563132,51,M,77,13,3
i feel good and relaxed today. seeking help.,Low,6.820719002882964,19,M,44,8,0
i'm enjoying my daily routine.,Low,7.171659965917968,28,Other,30,5,0
i feel a bit overwhelmed with responsibilities. i don't know what to do.,Moderate,48.84774038204466,23,Other,72,13,1
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,89.16438405428546,59,Other,82,15,3
i'm tired from work pressure. need advice.,Moderate,46.34899416982383,47,F,42,7,1
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,78.53195123188765,31,M,82,15,3
i'm having trouble sleeping occasionally. i don't know what to do.,Moderate,33.47049029973017,52,F,66,11,1
i have severe anxiety and depression that won't go away.,Critical,91.0243019336333,19,M,56,10,3
i feel somewhat anxious about upcoming deadlines.,Moderate,48.45514381026789,63,F,49,7,1
the stress is unbearable and i need immediate help.,Critical,87.56415191158607,23,M,51,9,3
i'm constantly worried and can't focus on anything. i don't know what to do.,High,51.70430773463734,21,M,76,14,2
life has been pretty manageable lately. how can i improve this?,Low,16.48588607685051,30,Other,63,11,0
i'm constantly worried and can't focus on anything. seeking help.,High,56.94381559373153,60,F,65,10,2
everything feels hopeless and i'm struggling daily. need advice.,High,53.8006213282162,22,Other,64,9,2
i feel good and relaxed today. need advice.,Low,1.7449138651642735,67,M,43,8,0
everything feels hopeless and i'm struggling daily. need advice.,High,74.59197313158535,26,Other,64,9,2
i feel calm and peaceful. need advice.,Low,9.098254427027866,24,M,38,7,0
everything feels hopeless and i'm struggling daily. seeking help.,High,55.72236512116534,56,M,65,9,2
i feel exhausted and depressed all the time. i don't know what to do.,High,71.20039713123504,54,Other,69,14,2
sometimes i feel stressed but it's manageable. need advice.,Moderate,37.08472480889549,45,F,59,9,1
i'm having constant panic attacks and can't function. seeking help.,Critical,84.67696900839077,19,F,67,10,3
i'm tired from work pressure. seeking help.,Moderate,45.80675471720296,27,Other,43,7,1
work is balanced and i have time for hobbies. seeking help.,Low,18.56844579023165,38,F,59,11,0
life has been pretty manageable lately. seeking help.,Low,5.9656883332588775,62,M,53,8,0
i feel calm and peaceful. seeking help.,Low,19.38270370387524,69,Other,39,7,0
i'm sleeping well and feeling energized. how can i improve this?,Low,4.501459940819528,65,F,64,11,0
i feel somewhat anxious about upcoming deadlines. seeking help.,Moderate,42.28162622369472,55,F,63,9,1
i'm having constant panic attacks and can't function.,Critical,78.32862510445243,26,M,53,8,3
i feel exhausted and depressed all the time.,High,51.91042148595129,27,F,44,8,2
i feel calm and peaceful. how can i improve this?,Low,23.435112713607577,28,Other,49,10,0
the stress is overwhelming and affecting my health.,High,61.25311081049399,32,M,51,8,2
life has been pretty manageable lately. how can i improve this?,Low,4.50507002451125,18,Other,63,11,0
i can't cope with the pressure anymore. need advice.,High,50.95054620593637,18,M,52,9,2
i feel completely helpless and don't know what to do. seeking help.,Critical,75.30271188087218,37,M,67,12,3
i feel a bit overwhelmed with responsibilities. need advice.,Moderate,35.930711625753105,69,Other,60,9,1
i feel completely helpless and don't know what to do. need advice.,Critical,79.6298891966867,22,M,66,12,3
my mind keeps racing and i feel trapped. i don't know what to do.,High,51.717820812956695,55,Other,65,14,2
i feel calm and peaceful.,Low,26.967024720187062,26,F,25,5,0
the stress is overwhelming and affecting my health. how can i improve this?,High,53.03466045398516,31,M,75,13,2
i'm constantly worried and can't focus on anything. i don't know what to do.,High,61.956382364398095,27,M,76,14,2
i'm enjoying my daily routine. seeking help.,Low,29.39910988076552,49,Other,44,7,0
my mind keeps racing and i feel trapped. need advice.,High,66.41196518328756,27,Other,53,10,2
everything is going well at work.,Low,6.7384683553155575,57,Other,33,6,0
i'm constantly worried and can't focus on anything. how can i improve this?,High,65.32348956236314,47,M,75,13,2
the stress is overwhelming and affecting my health. seeking help.,High,72.17312250523173,52,F,65,10,2
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,81.46079050729546,38,M,78,17,3
i'm sleeping well and feeling energized. how can i improve this?,Low,25.259956586701847,49,Other,64,11,0
i'm tired from work pressure. how can i improve this?,Moderate,49.69339479049016,46,M,53,10,1
life has been pretty manageable lately. how can i improve this?,Low,20.558940483476203,44,F,63,11,0
i'm enjoying my daily routine. how can i improve this?,Low,4.520283231296322,30,F,54,10,0
i can't cope with the pressure anymore. need advice.,High,68.58559465191523,36,Other,52,9,2
everything feels hopeless and i'm struggling daily.,High,64.42931958218875,54,Other,51,7,2
everything is going well at work.,Low,0.2799485948127989,61,M,33,6,0
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,77.4794524896804,51,Other,76,15,3
sometimes i feel stressed but it's manageable. need advice.,Moderate,44.66142592059349,44,F,59,9,1
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,40.77391334686078,39,F,70,12,1
everything is falling apart and i can't handle it anymore.,Critical,95.81701173367608,51,M,58,10,3
i'm having trouble sleeping occasionally. need advice.,Moderate,45.12529315782905,54,F,54,7,1
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,42.86730359823569,41,F,71,13,1
i can't cope with the pressure anymore. seeking help.,High,66.5760501125123,27,F,53,9,2
i feel calm and peaceful. how can i improve this?,Low,23.825919938312527,34,Other,49,10,0
i'm having constant panic attacks and can't function. seeking help.,Critical,91.05813814763069,33,F,67,10,3
i feel exhausted and depressed all the time. i don't know what to do.,High,51.3200990117132,47,F,69,14,2
i feel exhausted and depressed all the time.,High,70.62623525450155,63,Other,44,8,2
life has been pretty manageable lately. i don't know what to do.,Low,22.37775626441024,55,M,64,12,0
i feel completely helpless and don't know what to do. how can i improve this?,Critical,86.00497494888727,47,Other,77,15,3
i feel very anxious and unable to sleep because of work pressure. how can i improve this?,High,52.21501074199043,66,Other,89,17,2
i feel completely helpless and don't know what to do. seeking help.,Critical,93.3403957510578,50,M,67,12,3
i feel exhausted and depressed all the time. need advice.,High,69.64129045200579,32,F,57,10,2
the stress is unbearable and i need immediate help.,Critical,84.5958237983261,43,M,51,9,3
life has been pretty manageable lately. need advice.,Low,29.389401451016504,30,Other,52,8,0
i'm sleeping well and feeling energized.,Low,17.59437276566121,62,Other,40,6,0
i have severe anxiety and depression that won't go away. i don't know what to do.,Critical,96.3182004968928,68,M,81,16,3
i'm having constant panic attacks and can't function. seeking help.,Critical,87.02265001882674,27,M,67,10,3
i'm constantly worried and can't focus on anything. i don't know what to do.,High,52.01503784392811,52,M,76,14,2
the stress is unbearable and i need immediate help. how can i improve this?,Critical,94.13782247477776,61,M,75,14,3
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,98.91536552708644,59,F,77,16,3
work is balanced and i have time for hobbies. how can i improve this?,Low,7.409363972159994,31,F,69,14,0
i'm tired from work pressure.,Moderate,38.57773757722077,30,F,29,5,1
life has been pretty manageable lately. need advice.,Low,25.592688702109516,37,F,52,8,0
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,83.64801118754235,50,Other,78,17,3
i feel a bit overwhelmed with responsibilities. need advice.,Moderate,34.73568618622771,37,Other,60,9,1
i'm having constant panic attacks and can't function. how can i improve this?,Critical,76.30644698215059,31,M,77,13,3
sometimes i feel stressed but it's manageable. need advice.,Moderate,35.13060124888496,40,F,59,9,1
i feel good and relaxed today.,Low,13.917974600650084,38,M,30,6,0
i feel good and relaxed today. how can i improve this?,Low,4.537404862048037,59,M,54,11,0
i can't sleep at all and feel like i'm falling apart. seeking help.,Critical,88.08477278435916,51,F,67,13,3
everything feels hopeless and i'm struggling daily.,High,67.69587743074422,51,F,51,7,2
everything is going well at work. seeking help.,Low,14.540888613901409,22,F,47,8,0
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,66.7255584332277,33,Other,90,18,2
i'm having panic attacks and anxiety episodes. how can i improve this?,High,57.26468899515888,27,Other,70,12,2
work is balanced and i have time for hobbies. seeking help.,Low,14.917677909440645,37,F,59,11,0
i'm tired from work pressure. seeking help.,Moderate,45.08215360632328,32,F,43,7,1
i'm sleeping well and feeling energized.,Low,7.163886341446179,57,F,40,6,0
i can't sleep at all and feel like i'm falling apart.,Critical,75.67918553063899,20,M,53,11,3
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,32.10947399913261,40,M,65,10,1
i'm having trouble sleeping occasionally. need advice.,Moderate,45.51223701850655,28,F,54,7,1
